num_qubits,model_family,noise_model_name,train_size,noise_strength,seeds_present,test_accuracy_mean,test_accuracy_std,test_loss_mean,test_loss_std,history_best_accuracy_mean,history_best_accuracy_std,history_best_loss_mean,history_best_loss_std
5,su2_qcnn,depolarizing,16,0.01,3,1.0,0.0,0.1230549966976813,0.0002661051787471,1.0,0.0,0.1213091881792193,0.0002402083114017
5,su2_qcnn,depolarizing,16,0.05,3,1.0,0.0,0.156320371066182,0.0003723999936528,1.0,0.0,0.155645500519223,0.0004184501313655
5,su2_qcnn,depolarizing,16,0.1,3,1.0,0.0,0.2143935525161795,0.0003616367792832,1.0,0.0,0.2141765046042583,0.0003732502093652
7,hea_qcnn,coherent_overrotation,4,0.0,3,0.7733333333333333,0.0404145188432737,0.2259837536219696,0.0310581367132775,1.0,0.0,0.2037304223778932,0.0399352514472146
7,hea_qcnn,coherent_overrotation,4,0.001,3,0.7866666666666666,0.0351188458428424,0.211213699415374,0.0080096209659611,1.0,0.0,0.1811787733172054,0.0055383423707672
7,hea_qcnn,coherent_overrotation,4,0.005,3,0.7866666666666666,0.0351188458428424,0.2112114671642176,0.008249263655537,1.0,0.0,0.1802684240793127,0.0055329549095229
7,hea_qcnn,coherent_overrotation,4,0.01,3,0.79,0.0399999999999999,0.2110837548494011,0.0084194701237151,1.0,0.0,0.1799401405763865,0.0055475896784269
7,hea_qcnn,coherent_overrotation,4,0.05,3,0.75,0.1252996408614166,0.2255111347857815,0.0335395676635445,0.9166666666666666,0.1443375672974064,0.1944328370338912,0.025027943053313
7,hea_qcnn,coherent_overrotation,4,0.1,3,0.7466666666666667,0.0808290376865475,0.2218739536630243,0.0255427447513202,0.8333333333333334,0.1443375672974064,0.1909420737195648,0.0178594476709127
7,hea_qcnn,coherent_overrotation,8,0.0,3,0.86,0.1212435565298214,0.1804135032483607,0.0356569251611555,0.9583333333333334,0.0721687836487032,0.1397809773706641,0.0222843536711068
7,hea_qcnn,coherent_overrotation,8,0.001,3,0.8566666666666666,0.1167618659209132,0.1804288143992329,0.0357200199741533,0.9583333333333334,0.0721687836487032,0.1398091091573196,0.022353645899718
7,hea_qcnn,coherent_overrotation,8,0.005,3,0.8533333333333334,0.1123981020005824,0.1804404235014862,0.0359729038319195,0.9583333333333334,0.0721687836487032,0.1398858374147041,0.0225759640620372
7,hea_qcnn,coherent_overrotation,8,0.01,3,0.86,0.1212435565298214,0.1771626510419504,0.0368872520861477,0.9583333333333334,0.0721687836487032,0.1373694322946278,0.0203823381512885
7,hea_qcnn,coherent_overrotation,8,0.05,3,0.8300000000000001,0.0871779788708134,0.1793636332232535,0.0386991643653398,0.9583333333333334,0.0721687836487032,0.1393728376843513,0.0230748021698296
7,hea_qcnn,coherent_overrotation,8,0.1,3,0.84,0.1014889156509222,0.1766930647250904,0.0455354424251362,0.9166666666666666,0.0721687836487032,0.1383838933896082,0.0290829020982859
7,hea_qcnn,coherent_overrotation,12,0.0,3,0.7166666666666667,0.1665332799572906,0.2010669583541472,0.0307960450644692,0.8611111111111112,0.0481125224324687,0.1546197840777414,0.00925016433127
7,hea_qcnn,coherent_overrotation,12,0.001,3,0.7166666666666667,0.1665332799572906,0.2009531767220968,0.0308844051971202,0.8611111111111112,0.0481125224324687,0.1545526063261288,0.0092971905897981
